"puntaje","error"
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
29.92956620495,2.40978507163751
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
55.8558416869407,2.38756390828918
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
52.8673320070169,2.34420519425744
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
55.8558416869407,2.38756390828918
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
47.2924623757925,2.30369516716165
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
33.1280308287016,2.37113118265574
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
52.8673320070169,2.34420519425744
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
55.8558416869407,2.38756390828918
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
33.1280308287016,2.37113118265574
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
52.8673320070169,2.34420519425744
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
50.0378789484328,2.31750605151446
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
50.0378789484328,2.31750605151446
33.1280308287016,2.37113118265574
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
55.8558416869407,2.38756390828918
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
52.8673320070169,2.34420519425744
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
55.8558416869407,2.38756390828918
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
55.8558416869407,2.38756390828918
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
52.8673320070169,2.34420519425744
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
44.5746072904233,2.30043598470536
52.8673320070169,2.34420519425744
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
29.92956620495,2.40978507163751
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
55.8558416869407,2.38756390828918
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
55.8558416869407,2.38756390828918
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
29.92956620495,2.40978507163751
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
52.8673320070169,2.34420519425744
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
41.8382074357482,2.30622412614505
55.8558416869407,2.38756390828918
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
33.1280308287016,2.37113118265574
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
29.92956620495,2.40978507163751
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
52.8673320070169,2.34420519425744
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
29.92956620495,2.40978507163751
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
33.1280308287016,2.37113118265574
33.1280308287016,2.37113118265574
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
50.0378789484328,2.31750605151446
47.2924623757925,2.30369516716165
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
55.8558416869407,2.38756390828918
44.5746072904233,2.30043598470536
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
50.0378789484328,2.31750605151446
52.8673320070169,2.34420519425744
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
33.1280308287016,2.37113118265574
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
44.5746072904233,2.30043598470536
41.8382074357482,2.30622412614505
52.8673320070169,2.34420519425744
55.8558416869407,2.38756390828918
47.2924623757925,2.30369516716165
55.8558416869407,2.38756390828918
47.2924623757925,2.30369516716165
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
47.2924623757925,2.30369516716165
52.8673320070169,2.34420519425744
50.0378789484328,2.31750605151446
41.8382074357482,2.30622412614505
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
39.043058912813,2.32011606821768
36.1519937072504,2.34167575938909
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
41.8382074357482,2.30622412614505
55.8558416869407,2.38756390828918
39.043058912813,2.32011606821768
41.8382074357482,2.30622412614505
39.043058912813,2.32011606821768
50.0378789484328,2.31750605151446
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
36.1519937072504,2.34167575938909
36.1519937072504,2.34167575938909
50.0378789484328,2.31750605151446
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
39.043058912813,2.32011606821768
47.2924623757925,2.30369516716165
41.8382074357482,2.30622412614505
36.1519937072504,2.34167575938909
44.5746072904233,2.30043598470536
39.043058912813,2.32011606821768
